id,text,lang_code
14998,In passato esistevano vecchi nomi per la qualità primaverile.,it
14999,And we have flower dance.,en
15000,"Don't be afraid, I'm here.",en
15001,Sin pago en línea.,es
15002,Мне нечего от тебя скрыть.,ru
15003,Dan encontrou Linda na igreja.,pt
15004,Wollen Sie Schmiermittel online kaufen?,de
15005,E come possiamo contribuire al meglio a questo sforzo?,it
15006,Slovenya'dan gelen büyük bir insan akını yok.,tr
15007,Désinstaller il du système.,fr
15008,Ada kerosakan pada caj masuk.,ms
15009,Himpunan Kabinet dan Ketua Bersama.,ms
15010,Tôi đặc biệt thích bulgoki.,vi
15011,うちに来ない?,ja
15012,Dovresti aspettarti di vedere i risultati in quattro settimane.,it
15013,叫花子要黄连,zh_cn
15014,Akan kupikirkan.,id
15015,I'm just right over here.,en
15016,那你出个价。,zh_cn
15017,Kau sekurang-kurangnya boleh cuba bersimpati!,ms
15018,Tepat pada masa Charlie dibunuh.,ms
15019,Mehr über Schulungsprogramme.,de
15020,เธอดูดีมาก,th
15021,Lemos sobre isso na sala.,pt
15022,I didn't say you didn't.,en
15023,"舅舅,是我。",zh_cn
15024,إنه في رأسها، يا Luke.,ar
15025,現金で払う?,ja
15026,Dobbiamo prepararci per il futuro.,it
15027,"Setelah yayasan menjadi bankrut, atau.",id
15028,忙しすぎる!,ja
15029,Awak tidak tahu makna takut.,ms
15030,يبدو أنك عرفتهم طوال حياتك.,ar
15031,Мое имя Эмит.,ru
15032,Tenho de ir à mesquita.,pt
15033,Achamos Venice uma cidade facinante.,pt
15034,У меня нет намерения жениться.,ru
15035,"Apapun, dia menggabungkan kesemua dananya.",ms
15036,Ist es die Welt?,de
15037,Dubito anche che ci sarà meno burocrazia.,it
15038,彼は頑健だ。,ja
15039,Tôi thấy chỗ này đẹp.,vi
15040,Chaque texte porte un numéro.,fr
15041,Consultez la page Dépôt direct.,fr
15042,سنحصل فقط على شهادة منشأ.,ar
15043,ลองดูนี่สิ,th
15044,Amanhã vem uma prima distante.,pt
15045,Mình không nói gì nữa.,vi
15046,İsteğiniz hakkında cevap veriyorum.,tr
15047,Tatoeba ist eine freie Software.,de
15048,لقد ولدت لألعب Tevye.,ar
15049,¿Por qué recopilamos datos personales?,es
15050,Le produit a été savoureux.,fr
15051,Traga-me comida da cozinha.,pt
15052,Uma garota está tocando flauta.,pt
15053,見違えたよ。,ja
15054,เธอโอเคไหม,th
15055,"Okey, perempuan jalang ini menari-nari.",ms
15056,入ってるよ。,ja
15057,Produkte Preis zzgl.,de
15058,¿Busca usted un producto particular?,es
15059,Я начинаю с медленного воздуха.,ru
15060,Her jaw dropped in surprise.,en
15061,Il peut vendre des services.,fr
15062,Dubito che possa fare un discorso in pubblico.,it
15063,Abbiamo finito di vendere il Kamo-Mail.,it
15064,لا أحب هذا على الإطلاق.,ar
15065,Si prega di pagare alla cassa alla vostra destra.,it
15066,Tidak mungkin dia boleh mengetahuinya.,ms
15067,Sepertinya awak akan mengatakan Leno.,ms
15068,Ele tocou em seu ombro.,pt
15069,Elbise çalmak isteyen birine mi benziyorum?,tr
15070,관광객들은 딱 티가 나지 않아?,ko
15071,Tu navegador no soporta IFRAMES.,es
15072,Welches Programm kann das sein?,de
15073,هل تبكي؟,ar
15074,Their technology is very advanced.,en
15075,Ne abbiamo anche sentiti alcuni qui oggi.,it
15076,Ehren der Arbeit des Veröffentlichungsteams.,de
15077,لا تجعلني أسأل.,ar
15078,君に任せるよ。,ja
15079,Cảm ơn tôi vẫn khoẻ.,vi
15080,Kommt ohne chinesische Software entfernen.,de
15081,"You know, that's your problem.",en
15082,半額なの?,ja
15083,Dan wakil yang awak tahan?,ms
15084,ใครคือพ่อ,th
15085,ฉันจะไปนอน,th
15086,Si tratta di banca online.,it
15087,É verdade por diversas razões.,pt
15088,조식 시간은 6시 20분부터 입니다.,ko
15089,森です。,ja
15090,Un texte remplacera commentant outil.,fr
15091,Tam zamanlı öğrenci statüsü olmadan spor yapamayacaklar.,tr
15092,Existen datos que respaldan esto.,es
15093,A raised hand means guilty.,en
15094,Nós podemos conversar de manhã.,pt
15095,Potongnya tanpa menyentuh yang lain.,ms
15096,Я делаю это каждый час.,ru
15097,看了吧是吧。,zh_cn
15098,كيف جرت الأمور مع البستاني؟,ar
15099,Espere aqui até eu voltar.,pt
15100,พวกเขาแน่,th
15101,Aku sangat merekomendasikan buku ini.,id
15102,Ia bernilai nyawa puluhan ribuan.,ms
15103,Мне это совсем не интересно.,ru
15104,I can not really say.,en
15105,ทางด้านขวา,th
15106,Er versucht mich immer aufzuregen.,de
15107,約束できる?,ja
15108,Abbiamo passato troppo tempo a votare questa settimana.,it
15109,Wie Sie die Software nutzen?,de
15110,"AB, eski Sovyetler Birliği'ne benzetildi.",tr
15111,"Hayır, benim için insanları öldürmeni istemiyorum.",tr
15112,Quantas corridas você ganhou?,pt
15113,เอาสิ,th
15114,أنا سئ في المسافات.,ar
15115,주사 맞는 거는 정말 싫다고.,ko
15116,Tom é um retratista famoso.,pt
15117,Diese Entwicklung hält an.,de
15118,Ты ходишь сам?,ru
15119,Wir machen Ihre Bauteile leichter.,de
15120,AŞK SARHOŞU KYLIE MINOGUE yeni erkeğine doyamıyor.,tr
15121,納豆は好き?,ja
15122,Nó miễn phí cho khách.,vi
15123,Pesta ulangtahunmu yang paling berkesan.,id
15124,خاطر بما تعلّمته.,ar
15125,Você quer morar na Alemanha?,pt
15126,"Nhanh lên, tới lúc rồi!",vi
15127,Vocês vão nadar?,pt
15128,Tom pensou que chegaria tarde.,pt
15129,恐怕不行啊。,zh_cn
15130,이거 이상하게 계속 먹게 된다.,ko
15131,Prüfen die Qualität saklejki so.,de
15132,どう調子は?,ja
15133,Tớ đi nhanh thôi.,vi
15134,"Hai ancora due coupon, quindi usali la prossima volta.",it
15135,La técnica es palpable.,es
15136,守備はどこ?,ja
15137,هل أنت تريد وسادة أُخرى؟,ar
15138,Có gì vào thứ Bảy?,vi
15139,可恶的东西。,zh_cn
15140,Mi teléfono no tiene calendario.,es
15141,Inicie el Monitor de rendimiento.,es
15142,"E aqui, vista de baixo.",pt
15143,難産だった。,ja
15144,Vou encontrar seu anel perdido.,pt
15145,.حديقةUptonالمطارق. صباح الغد.West Ham,ar
15146,너는 거기 떡볶이 먹어 봤니?,ko
15147,系好安全带。,zh_cn
15148,Amazing Stars gratis online spielen!,de
15149,家に来なよ。,ja
15150,Estudo francês à noite frequentemente.,pt
15151,"Detroit, rumah Harimau, Singa, Larry.",ms
15152,هذا العالم ينتمي إليك.,ar
15153,Nécessite un appareil mobile compatible.,fr
15154,Quán đó đông lắm đấy.,vi
15155,Tu veux des nouvelles Ross?,fr
15156,Dad don't worry about it.,en
15157,BCS sistemini destekleyen bir çoğunluk yok.,tr
15158,我到处找它。,zh_cn
15159,"Sto bene, sono on Italia perché mi piace la cultura.",it
15160,Non sono sicuro che questa espressione sia corretta.,it
15161,Tôi sẽ đi máy bay.,vi
15162,Пациент больницы испражнился в туалет.,ru
15163,可是多美啊。,zh_cn
15164,Non l'ho visto per commentare.,it
15165,Cada dispositivo tiene Bluetooth activado.,es
15166,No use una batería dañada.,es
15167,Ce sont les médias sociaux.,fr
15168,Penggeledahan sah atas properti.,id
15169,Ini mudah.,id
15170,工作有点忙。,zh_cn
15171,Quindi penso che dovresti lasciare questi riferimenti.,it
15172,¿Cuál iPad para elegir?,es
15173,Tom มาแล้ว,th
15174,มันแค่โก่ง,th
15175,เขาคัดจมูก,th
15176,Ouvrez l'application Sécurité .,fr
15177,鼻血が出る!,ja
15178,"Soy fotógrafo, no pintor.",es
15179,もう諦めた。,ja
15180,C'est une plante nettoyante.,fr
15181,매우면 매울수록 소주가 맛이 있지.,ko
15182,Моя работа зависит от этого.,ru
15183,Tal aplicación genera costes adicionales.,es
15184,ฝนอาจจะตก,th
15185,"Mi sembra che lo facciamo spesso, troppo spesso.",it
15186,Ce produit est hautement inflammable.,fr
15187,¿Cuándo recopilamos sus datos personales?,es
15188,Roger'ı öldürdüler ve intihar süsü verdiler.,tr
15189,¡Es una máquina maravillosa!,es
15190,Quero ouvir de Tom.,pt
15191,ماذا تعتقد؟,ar
15192,Nel conto è compreso il costo dell'antipasto.,it
15193,去姐姐那儿。,zh_cn
15194,Now we say he's epileptic.,en
15195,控制住电梯!,zh_cn
15196,O homem queria uma bebida.,pt
15197,よい週末を。,ja
15198,"Well, that's not very nice.",en
15199,Hukuku kendi elimize alarak sivil itaatsizliğe inanmıyoruz.,tr
15200,Sou de uma pequena família.,pt
15201,Không có gì đặc biệt.,vi
15202,Quấn rau trong món tortilla.,vi
15203,Раньше она случалась?,ru
15204,Die Kosten werden aus?,de
15205,Mình làm phiền cậu quá.,vi
15206,Mas pareces mesmo um japa.,pt
15207,لقد كنت أفكر بالأمر.,ar
15208,Non lavorate l'uno contro l'altro.,it
15209,Tôi chỉ giúp cậu thôi.,vi
15210,ほかには?,ja
15211,O outono tem sua beleza.,pt
15212,Pourquoi construire un tel véhicule?,fr
15213,Ela já preparou a comida.,pt
15214,É escuro na chuva?,pt
15215,Ist es rentabel?,de
15216,Kamu ingin melihatku? cepatlah!,id
15217,Dan berhenti. Ini menjijikkan. Hentikannya.,ms
15218,Proteja sus datos e identidad.,es
15219,She's taking it pretty well.,en
15220,Das Programm folgt.,de
15221,Tengok cermin! Apa masalah kau?,ms
15222,Deixem-me ir à loja.,pt
15223,Quero aprender a falar francês.,pt
15224,ถึงตาคุณ,th
15225,Tôi muốn đi tới Paris.,vi
15226,แดดแรงมาก,th
15227,君が好きだ。,ja
15228,ถ้าคุณชอบ,th
15229,"Don't be afraid, she'll remember.",en
15230,تركت أمي هذه الوصفة للخوادم.,ar
15231,Güvenli uçuş için elimizden geleni yapacağız.,tr
15232,내일 생신상을 차려야 하는데 다행이네요.,ko
15233,Presiden menghendaki Setiausaha Heller.,ms
15234,Đặt các thẻ lên bàn.,vi
15235,Kami ada identiti pelaku.,ms
15236,蛇もある。,ja
15237,Kami berargumen dengan tetangga.,id
15238,Mình không ý kiến gì.,vi
15239,Sana hamile olduğumu söylediğimde çok mutluydun.,tr
15240,Quantos países há na Ásia?,pt
15241,Marjorie dapat menjinakkan mereka.,ms
15242,Ella chocó su vuelo.,es
15243,There's just an empty space.,en
15244,Kẻo người ta đặt hết.,vi
15245,Le journaliste craint d'être arrêté.,fr
15246,الجروح يتم إغلاقها بخيوط الغرز.,ar
15247,هذا يعني الكثير لClaire.,ar
15248,Conecte su iPhone al computador.,es
15249,แค่โค้ก,th
15250,جفف بمنشفة نظيفة.,ar
15251,มันใหญ่มาก,th
15252,那可是事实。,zh_cn
15253,Cómo proteger tus archivos WAV?,es
15254,だれそれ?,ja
15255,Deixe-me dar uma olhada nisso.,pt
15256,ฉันมาช้า,th
15257,Almanya'daki Dünya Kupası münasebetiyle inanılması güç sayılar.,tr
15258,Welchen Software Stack verwenden Sie?,de
15259,どれくらい?,ja
15260,"Well,brush his teeth and shave.",en
15261,お水はどう?,ja
15262,Búsquedas relacionadas con Social Plus!,es
15263,ออกไปซะ!,th
15264,Vuoi creare un account normale?,it
15265,"Look, I didn't say yes.",en
15266,ดูสิใครมา,th
15267,Cliquez sur Charger image .,fr
15268,Kau mesti tersilap mengambil jaketnya.,ms
15269,"Se hai bisogno, faccelo sapere in qualsiasi momento.",it
15270,Télécharger le programme complet ici.,fr
15271,Kebanyakan penumpang tercedera teruk.,ms
15272,Tenho quatro pessoas na família.,pt
15273,هذا جنون!,ar
15274,Comment fonctionne cette assurance ?,fr
15275,Debemos cerrar la aplicación.,es
15276,Кнопка F1 делает его черным.,ru
15277,Der Auftraggeber ist Google Inc.,de
15278,Porteremo le tue due scelte allo stesso tempo.,it
15279,去溜达溜达。,zh_cn
15280,Puoi anche effettuare un deposito presso il bancomat.,it
15281,สมควรแล้ว,th
15282,Она - моя жена.,ru
15283,Mengambil nilai variabel lingkungan.,id
15284,"Yapmam gerekeni yapacağım, ama bu benim kararım.",tr
15285,อยากดูไหม,th
15286,แ-จ็-ค,th
15287,何号線ですか。,ja
15288,Я блефую и рискую постоянно.,ru
15289,L'espèce produit une seule couvée.,fr
15290,¡Tome el control del proceso!,es
15291,几楼卖童装。,zh_cn
15292,Aku mendengar pembicaraanmu.,id
15293,Он боится смерти.,ru
15294,Tôi muốn hoàn lại thuế.,vi
15295,Wird mein Telefon das unterstützen?,de
15296,Vorhergehender Artikel steht hier.,de
15297,มันจะเป็น,th
15298,เอาน่า Judy,th
15299,赶快进去吧。,zh_cn
15300,찾으면 서로한테 말해주기로 하자.,ko
15301,考试快到了。,zh_cn
15302,어제는 내가 좀 취했나 보다.,ko
15303,Intégrer Ecwid avec Facebook .,fr
15304,Berikan aplikasi Anda latihan aksesibilitas.,id
15305,恭喜升职。,zh_cn
15306,哭就不美了。,zh_cn
15307,Elabora un plan de negocios.,es
15308,Kaki saya harus diamputasi.,id
15309,感觉好就好。,zh_cn
15310,Esa es una función hiperinflacionaria.,es
15311,Saya sendiri yang menanggung beban.,id
15312,停止距離は?,ja
15313,"Tunggu, tunggu, tunggu. Tunduk, Lynne.",ms
15314,"Per quanto riguarda la tua richiesta, la esamineremo subito.",it
15315,看那个女人。,zh_cn
15316,法律を作る。,ja
15317,好きな女優?,ja
15318,Kita mesti melakukan ini bersama-sama.,ms
15319,Yerusalem adalah ibu kota Israel.,id
15320,Aku memperingatkanmu.,id
15321,Lo amministrerò meglio per non essere notato.,it
15322,"Lagipun, buku saya tidak mahal.",ms
15323,高兴就好了。,zh_cn
15324,Tôi e rằng có mùi.,vi
15325,진짜 오랜만에 하는 여행이다.,ko
15326,赶快上楼顶。,zh_cn
15327,"Involuntariamente, também eles correm perigo.",pt
15328,Em thích thể loại ấy.,vi
15329,Nhấn nút nguồn trên TV.,vi
15330,Apa fakta terkini di lapangan?,ms
15331,"Siamo spiacenti, la nostra attività di oggi è terminata.",it
15332,Đi taxi là nhanh nhất.,vi
15333,Acho que você está certa.,pt
15334,元気か、お前?,ja
15335,El hotel ofrece WiFi gratuita.,es
15336,อย่าเกามัน,th
15337,La química seguía ahí.,es
15338,Siehe Kanal Cervantes TV online.,de
15339,"Masa ancaman sudah lepas, Sydney.",ms
15340,Saya akan mengambilkan.,id
15341,Die Entwicklung innovative Produkte teuer.,de
15342,Anh ấy rất thực tế.,vi
15343,Nunca ouvi falar desse ator.,pt
15344,تنفس برفق لتُفرغ رئتيك.,ar
15345,Kami bermain poker sepanjang hari.,id
15346,Unser Server stehen in Deutschland.,de
15347,Sẽ mở xem quà luôn.,vi
15348,Saya rakan pelawat profesor astronomi.,ms
15349,告诉他们了。,zh_cn
15350,Denizaltılar hakkında hiçbir şey bilmediğin için mi?,tr
15351,กลิ้งไป!,th
15352,Para representar datos tabulares.,es
15353,病気ですか。,ja
15354,حسناً، يبدو ذلك لطيفاً.,ar
15355,Help me look for them.,en
15356,Это не просто обычный стадион.,ru
15357,Họ có cược lớn không?,vi
15358,Quero viajar para a Austrália.,pt
15359,请注意脚下。,zh_cn
15360,Gangguan makan adalah gangguan mental.,id
15361,Pas de frais cachés.,fr
15362,¿Tiene más contenido que wikipedia'?,es
15363,Wie können Daten wiederhergestellt werden?,de
15364,请不要太强。,zh_cn
15365,Anh ấy là người tốt.,vi
15366,Dia telanjang sampai pinggang.,id
15367,Suivez l'évolution du dossier ILD.,fr
15368,Questo è l'hamburger che stiamo attualmente pubblicizzando.,it
15369,Minum sentiasa berkenaan dengan ritual.,ms
15370,이름도 그렇고 아버지가 너무했어.,ko
15371,มันเป็นทิป,th
15372,Thêm một cốc cà phê.,vi
15373,No somos un producto terminado.,es
15374,You ever do this before?,en
15375,คนสารเลว!,th
15376,Le système évolue avec vous.,fr
15377,时常来看我。,zh_cn
15378,هل ينوون توفير الخدمات للعملاء؟,ar
15379,Они начнутся в шесть тридцать.,ru
15380,可别那样想。,zh_cn
