text,label_true,label_pred
"Disesuaikan dengan langsir rona coklat, ruang tamu nampak begitu santai dan menenangkan dengan padanan warna selamat.",ms,id
“Ini adalah untuk jangka masa fasa dua Program Kita Juara yang akan tamat hingga penghujung Mac dan dari aspek latihan fasa dua itu yang kita fikirkan persediaannya.,ms,ms
"Tahun lalu kapal perusak Forrest Sherman berhasil menyita komponen peluru canggih, yang diyakini terkait dengan Iran dari sebuah kapal yang dihentikan di Laut Arab.",id,id
Sebaiknya jarak penanaman antara satu lubang tanaman ke lubang tanaman yang lain mampu membenarkan pokok tersebut mencapai tahap matangnya.,ms,ms
Masjid Huaisheng telah jadi saksi sejarah penyebaran Islam di Negeri Tirai Bambu.,id,ms
"Maka, bagi memberi makna yang betul kepada kemerdekaan agar sentiasa disedari, dihargai dan dipelihara supaya terus berpanjangan, pengisian yang bersifat akliah dan bercirikan pemikiran perlu diperhebatkan.",ms,ms
"Sidik menjelaskan, operasi tertib masker melibatkan puluhan anggota Polisi, TNI (Tentara Nasional Indonesia), Satpol (Satuan Polisi) PP (Pamong Praja) dan jajaran Kecamatan Kebayoran Lama.",id,id
"Aku adalah api abadi dan cinta yang membara, entah pergi dengan cokelat, luka bakar tingkat 3, atau tinggal dan mati dalam cinta,"" tulis Lil Wayne.",id,id
Dugaan penghinaan itu berawal saat peristiwa hujan deras pada Rabu (15/1/2020) sore lalu dan merendam sebagian jalanan di Kota Surabaya.,id,id
Hampir semua daripada segelintir pelancong Eropah yang ditemui di bandar ini memiliki saudara mara dekat sini.,ms,ms
"Pasien pertama, laki-laki berusia 72 tahun dari Tabanan.",id,id
"“Dari kesan pertama, ini adalah grup yang bagus.",id,id
“Para pelajar perlu menggunakan peluang dan ruang yang diberikan ini sebaik mungkin bagi mencipta kejayaan untuk diri sendiri serta keluarga.,ms,ms
Lawatan Negara Your Majesty akan meningkatkan lebih banyak pertukaran dan kerjasama antara Negara Brunei Darussalam dan Netherlands dalam pelbagai bidang dan ia menandakan mercu tanda penting dalam hubungan dua hala antara kedua-dua buah negara.,ms,ms
"""Jadi, menterinya langsung bisa menerapkan kebijakannya,"" kata Effendi.",id,id
Surat itu berisi kesediaan Tanner menegosiasikan pembelian 15 unit Eurofighter Typhoon.,id,id
"Sempena cuti sambutan Tahun Baharu Cina kali ini, Jonathan mengambil peluang mengunjungi rumah saudara maranya di Melaka.",ms,ms
"Awal penangkapan bermula ketika polisi sukses mengamankan satu orang berinisial NF di Babelan, Jumat (25/12/2020).",id,id
Tujuh rakyat Malaysia turut maut manakala 11 lagi tercedera.,ms,ms
"Dalam lawatan kerja berke­naan, Perdana Menteri turut melancarkan Kompleks Makmal Air Tawar Tasik Chini yang merupakan sebahagian dari Pusat Penyelidikan Tasik Chini (PPTC) di bawan kendalian Universiti Kebangsaan Malaysia (UKM).",ms,ms
Griezmann digantikan Francisco Trincao pada menit ke-61 karena gagal memaksimalkan dua peluang yang ia dapat.,id,id
"""Gabungan ini menjadikan hidangan ini begitu enak menyebabkan bagi mereka yang pernah ke negara Timur Tengah terlupa bahawa mereka sedang menikmati makanan itu di negara sendiri,"" katanya.",ms,ms
“Para ahli bedah menggambarkan perasaan seolah-olah mereka berada di ruang operasi selama fase halus manipulasi jaringan dan laser ablasi.,id,ms
Beliau berharap majlis sambutan Maulidur Rasul akan terus dikekalkan penganjurannya bagi membolehkan umat Islam berfikir dan bermuhasabah.,ms,ms
Demikian juga dalam bab sedekah.,ms,ms
"Biasalah itu,"" kata Yasonna di Kantor Presiden, Jakarta, Jumat (28/2/2020).",id,id
"Kendati demikian, mereka tidak melakukan perlawanan ataupun penolakan kepada petugas saat eksekusi pembongkaran berlangsung, tetapi mereka bertekad untuk menempuh perlawanan melalui jalur hukum.",id,ms
"Sebab, banyak penumpang yang tidak dapat mengunduh aplikasi dimaksud, baik dari Apple App Store (iOS) atau Google Play Store (Android), karena perangkat yang mereka pakai bukan spesifik untuk pasar Jepang.",id,id
"Laga ini bisa diselesaikan dengan manis, dengan skor 21-16 dan 21-17.",id,id
"Pyongyang memberi reaksi keras itu terhadap kenyataan Majlis Keselamatan PBB, kelmarin yang mengutuk pelancaran roket oleh Korea Utara pada 5 April lalu dan berikrar untuk menguatkuasakan sekatan ke atasnya dengan lebih ketat.",ms,ms
"Terbukti, dengan hampir semua 10 menteri dengan tingkat kepuasan tertinggi berasal dari kalangan profesional,” papar Hasanuddin Ali melalui keterangan tertulis, beberapa waktu lalu.",id,id
Rakyat yang kononnya tidak mempunyai kuasa sebenarnya mereka ada kuasa untuk memerhati dan mempertikaikan pemimpin.,ms,ms
"Jika dihitung per kapita, terhitung paling kecil--kecuali Vietnam yang nol kasus kematian virus tersebut.",id,id
"Imam mengatakan, minimnya informasi terkait keberadaan terakhir korban menjadi kendala petugas di lapangan.",id,id
Foto Muhd Zaaba Zakeria LALUAN perjalanan menuju ke Kampung Belum Lama yang mengambil masa dua hari ke kampung tersebut.,ms,ms
Selasa lalu ia mengeluarkan video yang menunjukkan salah seorang anggotanya memenggal kepala Foley.,ms,id
Kebijakan tersebut berbahaya dan bisa berakibat fatal.,id,id
Kamboja Laporkan Penderita Virus Corona Pertama di…,id,id
"Katanya, setiap kali hujan atau angin kuat, mereka sekeluarga merasa amat bimbang ke­rana keadaan rumah yang agak uzur.",ms,ms
"Jadwal Tes SKB CPNS 2019 Belum Diputuskan BKN, Bagaimana Nasib Seleksi CPNS 2020?",id,id
"“Ananda P telah menjalani pidana penjara selama 1 bulan 7 hari sesuai dengan vonis yang dijatuhkan oleh hakim anak pada Pengadilan Negeri Jakarta Selatan,” lanjut Hendrawarman.",id,id
"""Sampah disini sudah lama ada semenjak dibukanya perumahan sekitar 5 tahun yang lalu, sangat terganggu dengan aromanya tak sedap"" ungkapnya kepada bangkapos.",id,id
"Wan Rufaidah Wan Omar (gambar) berkata, isu pengusaha katering bukanlah perkara baharu dan ia berlaku saban tahun.",ms,ms
"Kami menampilkan subunit ini dengan baik,"" tutur Sowon soal duetnya dengan Umji.",id,id
"Dalam masa sama, kedudukan kap­ten Mohd.",ms,ms
"Meski begitu, bukan berarti Anda dapat mengonsumsinya secara bebas dan berlebihan.",id,id
"Jelas itu tidak mudah, dan ketika berbicara tentang mengalahkan Marquez maka kita berbicara tentang mengalahkan suatu fenomena.",id,id
"Katanya, ekoran itu difahamkan pintu pagar istana lama itu telah dibuka baru-baru ini.",ms,ms
"Kepakaran ini boleh dikongsi bersama memandangkan Indonesia turut berminat dalam bidang produk kimia selepas melawat Kerteh, Terengganu baru-baru ini,” katanya.",ms,ms
Sheikh Muszaphar Sheikh Mustapha ke ISS dan langkah tersebut telah melonjakkan minat dan tumpuan rakyat dalam bidang sains dan penyelidikan.,ms,ms
"Bagaimanapun, apabila dia mendengar semula rakaman tersebut ketika dalam perjalanan pulang ke rumah, dia mendapati doktor serta keseluruhan pasukannya telah menghina dan mempersendakan dirinya ketika dia tidak sedarkan diri.",ms,ms
"Dari hasil tracing, jumlah pedagang Pasar Cebongan yang dinyatakan positif Covid-19 ada 6 orang.",id,id
"Paling penting, kantung pekerja-pekerja di negara ini meningkat hasil caruman mereka di KWSP.",ms,ms
"""Perppu harus dibarengi dengan kebijakan moneter dan sektoral yang sesuai, agar dapat mendorong efisiensi waktu dan efektifitas dari kebijakan tersebut,"" kata anggota Komisi XI DPR RI Puteri Anetta Komarudin dalam rilis di Jakarta, Sabtu.",id,id
Yang membedakan mereka hanyalah ketakwaannya.,id,ms
"Impaknya bukan sahaja kejayaan paling unggul dalam inovasi, tetapi pencapaian menakjubkan yang seterusnya membangunkan potensi dan bakat paling kreatif, paling kompetitif dan paling perkasa.",ms,ms
"""Kami dibayar antara 100 rupee (RM6.74) ke 125 rupee (RM8.43) sehari.",ms,ms
Namun yang suhunya di atas 37 derajat celcius harus menunggu beberapa menit untuk dilakukan pengukuran suhu tubuh ulang.,id,id
"Munada mahu tampil busker kerohanian PEPATAH Melayu ada menyebut, hendak seribu daya, tak hendak seribu dalih.",ms,ms
Apalagi secara regulasi masa cegah cuma bisa dilakukan satu kali kemudian diperpanjang satu kali lagi.,id,id
"Kemudian pada 1958, ekonomi AS juga sempat turun hingga 10% dan terburuk sepanjang sejarah terjadi pada kuartal II-1921.",id,id
Mereka ingin semuanya baik-baik saja.,id,id
Apakah Datuk berpuas hati dengan perkembangan teknologi tersebut.,ms,ms
Dari penguasaan sumber air sampai pembuatan parit.,id,ms
"Arpan Shari (tengah) mengibarkan Jalur Gemilang bersama kakitangan Keda dan usahawan selepas program Moh Mgeteh bersama pemimpin tempatan di RTC Napoh, Kedah, semalam.",ms,ms
Jabatan Dame akan habis pada 1 September 2020 dan tidak bisa diperpanjang.,id,id
Jawapannya ada dalam video Jom Chat yang telah siap disunting dan dimuat naik untuk tatapan para pelayar Utusan Online.,ms,id
Ada juga berpunca daripada alahan terhadap vaksin.,ms,ms
"Model terbaru ini turut dilengkapi dengan Unit Pengukur Inertia (IMU) Bosch yang dapat mengetahui keadaan motosikal seperti condong ke kiri, kanan, hadapan dan belakang, yang mana data yang diperoleh kemudiannya dikira dan disampaikan kepada sistem lain.",ms,ms
"Kesatuan Eropah puji Turki berjaya kendali pelarian Canselor Jerman, Angela Merkel dan Perdana Menteri Turki, Ahmet Davutoglu melawat kanak-kanak pelarian di sebuah tadika kem pelarian Nizip dekat Gaziantep, Turki, kelmarin.",ms,ms
"Namun, secara halus semua masih menerima pakai peralatan sedia ada, tanpa diganggu-gugat dengan masukan unsur yang boleh merosakkan keharmonian asal persembahannya.",ms,ms
"""Film belum bisa hidup hanya dari streaming OTT, karena ya paling mahal kita bisa menjual ke OTT paling seharga Rp3 miliar.",id,id
“Tagihan (rumah) per bulan Rp250 juta.,id,id
Para ahli medis kini khawatir orang yang sembuh dari COVID-19 akan mengalami gangguan PTSD dan bisa memengaruhi mereka selama bertahun-tahun.,id,id
“Saya dapat lihat agama Islam di negara ini begitu indah apabila terdapat pihak atau parti yang tidak menyukai Islam tetapi secara tidak langsung mereka menyebut nama pendakwah Islam iaitu Dr.,ms,ms
"Selain Putrajaya, Khairy turut ke beberapa lokasi lain bagi meninjau sambutan yang diberikan dalam program tersebut.",ms,ms
Saya tidak pasti berkenaan dengan isu ini.,ms,ms
"Pelbagai perkara berlegar di fikiran ketika itu, bagaimana keadaan saya nanti, lebih-lebih lagi bertugas di kawasan pedalaman,"" katanya kepada BH.",ms,ms
"Usaha itu, katanya, boleh dilaksanakan menerusi penggunaan kad siswa sebagai 'tiket' untuk penuntut di institusi pengajian tinggi membeli barang keperluan.",ms,ms
"Lebih lanjut Taufik mengatakan, keputusan Anies itu juga sejalan dengan kebijakan Presiden Joko Widodo (Jokowi) tentang kesehatan lebih penting ketimbang perekonomian.",id,id
"Ini sangat tidak mungkin berhasil, meskipun ada upaya untuk mengubah sistem ini di masa lalu.",id,id
"Itu yang harus selalu dipantau oleh pemerintah maupun aparat penegak hukum,"" ujar Sekjen Forum Indonesia untuk Transparansi Anggaran, Misbah Hasan.",id,id
“Masing-masing mempunyai keistimewaan dan kekuatan tersendiri dan kami akan cuba buat yang terbaik selebihnya bergantung kepada para juri untuk menetapkan siapa pemenang” katanya.,ms,ms
Kunjungan selama empat hari ke hutan tersebut adalah bagi memenuhi keinginan merasai suasana bersantai di dalam hutan dan menikmati keindahan alam.,ms,ms
"Turut hadir Pegawai Kewangan Negeri, Datuk Mohd.",ms,ms
"“Gue pernah labrak dia di Senayan City, dia minta maaf sama gue.",id,id
"KHADIJAH AWANG MAT menunjukkan kedudukan sungai sejauh 200 meter, sementara rumahnya pula terletak di atas bukit kira-kira 100 meter dari paras biasa Sungai Lebir.",ms,ms
"""Selagi jasadnya tidak diketahui, hati kami tidak pernah tenang,"" demikian luahan Selamat Omar, 62, bapa kepada Mohd Khairul Amri Selamat, 31, salah seorang daripada penumpang pesawat itu yang hilang sejak Mac 2014.",ms,ms
Begitu juga penyelesaian dengan menjadikan Al-Quran sebagai penawar dan ubat bagi penyakit rohani dan jasmani.,ms,ms
Pria (kedua dari kiri) diduga mencuri sepatu milik jamaah masjid.,id,id
"Dalam sesi interview, para calon akan dilihat sampai dimana kesungguhannya dan itu akan terlihat ketika berlangsungnya wawancara.",id,id
"SEORANG wanita keluar dari sebuah teksi yang sengaja memberhentikan kenderaannya di atas laluan perjalan kaki di persimpangan Jalan Dang Wangi dan Jalan Ampang, Kuala Lumpur.",ms,ms
"“Kemendes dan IPB itu tidak bisa dipisahkan karena 92,7 persen desa itu basisnya pertanian dan kita sudah sangat paham, IPB memang memiliki basis yang kuat dibidang pertanian,"" ujar Menteri Halim di Bogor, Jumat (08/5/2020).",id,id
"Alfa Romeo juga akan mencuri perhatian di akhir pekan nanti ketika mereka meminjamkan mobil C39 mereka untuk dibawa putra Michael Schumacher, Mick, di sesi latihan bebas pada Jumat.",id,id
"Dalam Konferensi Pers, Nurhadi dan Rezky yang sudah memakai rompi oranye tahanan pun turut dipajang petugas KPK.",id,id
"Dalam video tersebut terlihat suaminya, Arif tampak duduk di depan seperangkat alat elektronik berupa laptop dan HP.",id,id
Beruntung tidak ada pengisi acara JogjaROCKarta 2020 yang membatalkan jadwal.,id,id
"Beliau berkata demikian dalam sidang akhbar selepas merasmikan Konvensyen Pasukan Bomba Sukarela Daerah Jerantut di Balai Bomba Jerantut di sini, baru-baru ini.",ms,ms
"BANDUNG, BALIPOST.com – Sejak dibukanya lokasi wisata Geopark Stone Garden yang berlokasi di Cipatat, Desa Gunung Masigit, Kabupaten Bandung Barat pada 13 Juni 2020, warga pun berbondong-bondong memanfaatkan liburannya.",id,id
"Antara makam yang akan diziarahi termasuk di Kampung Pasir Pulai, Kampung Bandar Baru, Kampung Teluk Memali, Tanjung Penangguh, Pasir Panjang Ulu dan makam terakhir di Kampung Durian Sebatang, Teluk Intan.",ms,ms
Difahamkan hanya Malaysia dan Indonesia yang bersetuju manakala Thailand mempunyai masalah kekangan undang-undang tempatan?,ms,ms
Single “Apsara” yang mengusung genre pop dengan karakter suara guitar akustik dan elektrik yang kuat dan dibalut dengan alunan flute serta keyboard ini dapat dinikmati di berbagai platform musik digital.,id,id
"Bahkan Marcus/Kevin memastikan tiket 16 Besar tersebut sebelum All England 2020 dimulai di Arena Birmingham, Rabu (11/3) nanti.",id,id
"""Ada sangat sedikit waktu (sebelum menghadapi Sevilla).",id,id
"Media-media dalam talian memetik Ketua Badan Penanggulangan Bencana Daerah (BPBD) Purworejo, Budi Hardjono sebagai berkata, sebanyak 20 mayat ditemukan pada hari kejadian dan 27 mayat lagi ditemukan malam tadi.",ms,id
Juventus dan Barcelona sedang berusaha untuk mewujudkan pertukaran pemain yang sempat gagal terjadi di jendela transfer musim panas lalu.,id,id
"“Mana-mana jejak yang dibuat pihak tertentu akan diletakkan pita lilitan bagi menghalang mana-mana pendaki melalui laluan itu,” katanya.",ms,ms
"“Kami tidak mengharapkan pujian daripada masyarakat apatah lagi ucapan dan panggilan sebagai hero kerana apa yang dilakukan merupakan tanggungjawab sebagai kakitangan hospital ini,” kata­nya yang sudah berkhidmat selama 10 tahun di HSA.",ms,ms
"Warisan perniagaan keluarga Daud Mat Jasah, Kopi Mat rezki Darah Muda - BUNKFACE Unplugged Panjangkan had usia persaraan untuk kakitangan awam Pekerja tempatan mesti sedia ganti pekerja asing WWW.",ms,ms
"Padahal, lanjutnya, ada sumber-sumber pendanaan jangka panjang lain yang bisa dipilih di pasar modal seperti saham, sukuk, obligasi dan instrumen di pasar modal lainnya.",id,id
Ada pemandu yang lulus tanpa menggantung kad ini.,ms,ms
"Di pangkalan militer yang terletak di dekat kota Shantou, Xi Jinping mengatakan pada para marinir untuk bisa lebih berperan lebih banyak serta merespons lebih cepat dalam segala kondisi wilayah.",id,id
"Untuk barang bukti yang berhasil didapatkan di antaranya berupa 17 paket kecil berisi ganja kering, satu paket plastik sedang berisi ganja kering, uang tunai Rp50 ribu dan satu unit handphone merk Samsung warna hitam.",id,id
"Selain membuatkan individu sihat dan cergas, ia amat membantu proses mengurangkan berat badan.",ms,ms
Bakke Salleh dan Presiden Felda Global Ventures Holdings Bhd.,ms,ms
"Allahyarham Zakaria menghembuskan nafas terakhir di sisi isteri, Fatimah Ali, 65, dan empat orang anak kira-kira pukul 6.45 pagi tadi.",ms,ms
"Beliau berkata, jika pembuat dasar hanya sekadar mengambil langkah tunggu dan lihat ia akan menyebabkan ASEAN kehilangan peluang untuk merebut potensi ekonomi berskala besar.",ms,ms
"Risma mengirim surat pencabutan laporan ke Polrestabes Surabaya, Jawa Timur melalui Kepala Bagian Hukum Pemerintah Kota Surabaya Ira Tursilowati, pada Jumat 7 Februari 2020.",id,id
Khabarnya cinta baharu Sari tersebut mendapat tentangan daripada para peminat yang merasakan Sari lebih layak untuk memilih yang terbaik untuk dirinya.,ms,ms
"Ketua RW 16 Dusun Genitem Daryanto mengatakan, aksi ini sebagai upaya untuk membantu pemerintah dalam mengantisipasi penularan virus Corona.",id,id
"“Sementara dua lagi universiti masing-masing menerima peruntukkan sebanyak RM20,000.",ms,ms
"Bisa dilihat bersama, Pevita Pearce benar-benar tidak berbohong dengan body goalsnya.",id,id
"Jadi belum ada jaminan pengesahan UU Ciptaker akan memperbaiki iklim investasi di Indonesia,"" kata Piter saat dihubungi, Selasa (6/10/2020).",id,id
Hal itu diketahui setelah polisi memeriks.,id,id
Presiden KSPI Said Iqbal meminta program Tapera jangan hanya menjadi tabungan para peserta.,id,id
"Sementara itu, Aloysius Dwiwoko Hertiyono selaku perwakilan Supermusic mengatakan ""This Is My Wave Concert"" konsisten untuk menghadirkan konser-konser berkualitas dengan konsep yang unik bagi penikmat musik.",id,id
"Bagi HM Utara Entreprise, nisbah yang sama digunakan bagi udang geragau dan juga air garam.",ms,ms
"Lebih-lebih lagi, umat Islam memberikan mesej yang kuat bahawa Dr.",ms,ms
Sudah tiga provinsi yang telah menggelar apel besar Linmas dan Satpol PP.,id,id
“Kebanyakan filem tempatan lain memaparkan kehidupan mat rempit yang sinonim dengan motosikal biasa.,ms,ms
Beliau berkata demikian ketika berucap pada majlis penyampaian Bantuan Khas Kejatuhan Harga Getah 2016 di Dewan Jubli Perak di sini hari ini.,ms,ms
